user_id,gender,age
198731,Male,70.0
198732,nan,50.0
198733,Female,27.0
198734,Male,47.0
198735,Male,71.0
198736,Male,75.0
198737,Male,29.0
198738,Male,
198739,Male,59.0
198740,Male,80.0
198741,Female,23.0
198742,Male,76.0
198743,Male,80.0
198744,Female,25.0
198745,Male,
198746,Male,22.0
198747,Male,39.0
198748,Male,
198749,Male,79.0
198750,Male,76.0
198751,Male,28.0
198752,Male,
198753,Female,53.0
198754,Male,41.0
198755,Male,29.0
198756,Male,27.0
198757,nan,20.0
198758,Male,23.0
198759,nan,42.0
198760,Male,42.0
198761,Male,32.0
198762,Female,
198763,Male,19.0
198764,Male,50.0
198765,Male,73.0
198766,nan,38.0
198767,Male,61.0
198768,Male,23.0
198769,Male,59.0
198770,Male,38.0
198771,Male,33.0
198772,Male,53.0
198773,nan,59.0
198774,nan,64.0
198775,Male,24.0
198776,nan,70.0
198777,Female,21.0
198778,Male,41.0
198779,nan,23.0
198780,Male,61.0
198781,Male,31.0
198782,Female,44.0
198783,Male,45.0
198784,Male,67.0
198785,Male,33.0
198786,Male,68.0
198787,Male,52.0
198788,Male,45.0
198789,Male,42.0
198790,Male,77.0
198791,Male,36.0
198792,Male,73.0
198793,Female,21.0
198794,Female,29.0
198795,nan,54.0
198796,Male,61.0
198797,Male,22.0
198798,Male,34.0
198799,nan,55.0
198800,Female,67.0
198801,nan,23.0
198802,nan,60.0
198803,Male,45.0
198804,Female,52.0
198805,Male,33.0
198806,Male,30.0
198807,Male,68.0
198808,Female,58.0
198809,Female,21.0
198810,Male,30.0
198811,Male,73.0
198812,Male,45.0
198813,Male,60.0
198814,Male,64.0
198815,Male,18.0
198816,Female,
198817,Female,52.0
198818,Male,38.0
198819,Male,61.0
198820,nan,21.0
198821,Male,61.0
198822,Female,51.0
198823,Male,27.0
198824,Female,
198825,Male,62.0
198826,Male,26.0
198827,Male,20.0
198828,Male,21.0
198829,Female,42.0
198830,Male,38.0
198831,Female,71.0
198832,Male,75.0
198833,Male,26.0
198834,Male,78.0
198835,Female,30.0
198836,Male,42.0
198837,Male,41.0
198838,Male,43.0
198839,Male,68.0
198840,Female,68.0
198841,Male,33.0
198842,Male,35.0
198843,nan,
198844,Male,29.0
198845,Male,53.0
198846,Female,72.0
198847,Male,74.0
198848,Male,35.0
198849,Male,21.0
198850,Male,29.0
198851,Female,78.0
198852,Male,53.0
198853,Male,50.0
198854,Male,25.0
198855,Male,68.0
198856,Male,50.0
198857,Male,31.0
198858,Female,50.0
198859,Male,79.0
198860,Male,76.0
198861,Female,30.0
198862,Male,22.0
198863,nan,36.0
198864,Male,24.0
198865,Male,61.0
198866,Male,
198867,Male,74.0
198868,Male,79.0
198869,Male,27.0
198870,Male,21.0
198871,Male,77.0
198872,nan,27.0
198873,Female,36.0
198874,Male,28.0
198875,Male,56.0
198876,Male,
198877,Male,31.0
198878,Male,69.0
198879,Male,
198880,Female,72.0
198881,Male,51.0
198882,Male,63.0
198883,Male,22.0
198884,Male,65.0
198885,Female,43.0
198886,Female,63.0
198887,Male,55.0
198888,Male,42.0
198889,Male,46.0
198890,Male,32.0
198891,Male,28.0
198892,Male,55.0
198893,Male,23.0
198894,Male,53.0
198895,Female,69.0
198896,Female,24.0
198897,Male,77.0
198898,nan,35.0
198899,nan,65.0
198900,Female,37.0
198901,Male,58.0
198902,Female,50.0
198903,Male,58.0
198904,Male,72.0
198905,nan,19.0
198906,Male,62.0
198907,Female,55.0
198908,Male,70.0
198909,Male,48.0
198910,Male,66.0
198911,Male,59.0
198912,Male,
198913,Male,68.0
198914,Male,19.0
198915,Male,55.0
198916,Male,37.0
198917,Female,46.0
198918,nan,26.0
198919,Female,45.0
198920,Male,20.0
198921,Male,58.0
198922,Male,59.0
198923,Male,49.0
198924,Male,64.0
198925,Male,59.0
198926,Male,23.0
198927,Male,18.0
198928,Female,38.0
198929,Male,20.0
198930,Male,73.0
198931,Female,45.0
198932,Male,20.0
198933,Male,22.0
198934,Male,67.0
198935,nan,72.0
198936,Female,30.0
198937,Male,33.0
198938,Female,56.0
198939,Male,32.0
198940,Female,33.0
198941,Male,77.0
198942,Female,57.0
198943,Male,55.0
198944,Male,
198945,Male,78.0
198946,Male,75.0
198947,Male,25.0
198948,Male,24.0
198949,Male,21.0
198950,nan,43.0
198951,Female,80.0
198952,Male,
198953,Male,65.0
198954,nan,41.0
198955,Male,65.0
198956,Male,56.0
198957,Male,52.0
198958,Male,21.0
198959,Male,73.0
198960,Male,27.0
198961,Male,50.0
198962,Male,68.0
198963,Male,80.0
198964,Male,24.0
198965,Male,26.0
198966,Male,40.0
198967,Female,45.0
198968,Male,68.0
198969,Male,47.0
198970,Male,62.0
198971,Male,25.0
198972,Female,63.0
198973,Male,71.0
198974,Male,55.0
198975,Male,57.0
198976,Male,46.0
198977,Male,59.0
198978,Female,64.0
198979,Male,79.0
198980,Female,27.0
198981,Male,79.0
198982,Male,65.0
198983,Male,22.0
198984,Male,61.0
198985,Male,47.0
198986,Male,74.0
198987,Female,40.0
198988,Female,40.0
198989,Male,73.0
198990,Female,25.0
198991,Male,23.0
198992,Male,52.0
198993,Male,55.0
198994,Female,76.0
198995,Female,35.0
198996,Male,19.0
198997,Female,
198998,Male,73.0
198999,Male,35.0
199000,Male,67.0
199001,nan,62.0
199002,Male,71.0
199003,Male,78.0
199004,Male,31.0
199005,Male,39.0
199006,Female,65.0
199007,Male,59.0
199008,Male,41.0
199009,Male,26.0
199010,Male,67.0
199011,Female,26.0
199012,Female,
199013,Male,28.0
199014,Male,18.0
199015,nan,25.0
199016,Female,65.0
199017,Female,26.0
199018,nan,57.0
199019,Female,34.0
199020,Male,42.0
199021,Female,53.0
199022,Female,54.0
199023,Male,
199024,Male,73.0
199025,Female,63.0
199026,Male,46.0
199027,Male,60.0
199028,Male,74.0
199029,Male,71.0
199030,Female,38.0
199031,Male,66.0
199032,Male,40.0
199033,Male,73.0
199034,Female,
199035,Male,22.0
199036,Male,33.0
199037,Male,30.0
199038,Female,59.0
199039,Male,22.0
199040,Male,52.0
199041,Male,21.0
199042,Male,80.0
199043,Female,26.0
199044,Male,21.0
199045,Male,37.0
199046,nan,27.0
199047,Female,44.0
199048,Male,39.0
199049,Male,49.0
199050,Female,37.0
199051,Male,76.0
199052,Male,40.0
199053,Female,66.0
199054,Male,46.0
199055,Male,41.0
199056,Male,45.0
199057,Male,62.0
199058,Male,34.0
199059,Female,57.0
199060,Male,27.0
199061,Female,55.0
199062,Male,30.0
199063,nan,21.0
199064,Male,51.0
199065,Male,57.0
199066,Male,42.0
199067,Male,21.0
199068,Male,37.0
199069,Female,78.0
199070,Male,67.0
199071,Male,80.0
199072,Female,55.0
199073,Male,44.0
199074,Male,61.0
199075,Male,52.0
199076,Male,60.0
199077,Male,18.0
199078,Male,50.0
199079,Female,
199080,Male,77.0
199081,Female,39.0
199082,Male,42.0
199083,Male,67.0
199084,Male,79.0
199085,Male,32.0
199086,Male,80.0
199087,Male,68.0
199088,nan,21.0
199089,Female,56.0
199090,nan,77.0
199091,Male,34.0
199092,Male,52.0
199093,Male,51.0
199094,nan,74.0
199095,Male,43.0
199096,Male,48.0
199097,Male,45.0
199098,Male,25.0
199099,Male,59.0
199100,Male,46.0
199101,nan,
199102,Male,22.0
199103,Male,43.0
199104,Male,43.0
199105,Male,25.0
199106,Male,31.0
199107,Female,63.0
199108,Male,58.0
199109,Male,38.0
199110,Male,48.0
199111,Female,52.0
199112,Male,66.0
199113,Male,39.0
199114,Male,57.0
199115,Male,27.0
199116,Male,57.0
199117,Male,69.0
199118,Male,66.0
199119,Male,18.0
199120,Male,51.0
199121,Male,45.0
199122,Male,31.0
199123,Male,75.0
199124,Male,29.0
199125,Male,28.0
199126,Male,43.0
199127,Male,68.0
199128,Male,
199129,Male,29.0
199130,Male,27.0
199131,Male,30.0
199132,Male,40.0
199133,Male,62.0
199134,Female,27.0
199135,Male,68.0
199136,Male,52.0
199137,Male,39.0
199138,Male,72.0
199139,Male,72.0
199140,Male,50.0
199141,Male,18.0
199142,Male,69.0
199143,Male,67.0
199144,Male,21.0
199145,Male,19.0
199146,Male,21.0
199147,Male,69.0
199148,Male,46.0
199149,Male,70.0
199150,Male,72.0
199151,Male,56.0
199152,Female,26.0
199153,Male,19.0
199154,Male,50.0
199155,Female,51.0
199156,Male,20.0
199157,Male,
199158,Male,31.0
199159,Male,77.0
199160,Female,58.0
199161,Female,24.0
199162,nan,38.0
199163,Female,42.0
199164,Male,57.0
199165,Male,23.0
199166,Male,26.0
199167,Male,77.0
199168,Male,41.0
199169,Male,78.0
199170,Male,18.0
199171,Female,20.0
199172,Male,65.0
199173,Male,64.0
199174,Male,64.0
199175,Female,18.0
199176,Male,54.0
199177,Male,78.0
199178,Male,25.0
199179,Male,
199180,Male,66.0
199181,nan,58.0
199182,Male,55.0
199183,Male,25.0
199184,Male,44.0
199185,Male,68.0
199186,Male,30.0
199187,Male,42.0
199188,Male,64.0
199189,Male,72.0
199190,Male,47.0
199191,Male,64.0
199192,Male,67.0
199193,nan,59.0
199194,Male,31.0
199195,Male,71.0
199196,Male,29.0
199197,Male,33.0
199198,Female,24.0
199199,Male,75.0
199200,Male,52.0
199201,Male,41.0
199202,Male,18.0
199203,Female,44.0
199204,Female,80.0
199205,Male,46.0
199206,Male,56.0
199207,Male,64.0
199208,Male,28.0
199209,Male,37.0
199210,Male,29.0
199211,Male,39.0
199212,Male,76.0
199213,Male,36.0
199214,Male,54.0
199215,nan,55.0
199216,Male,44.0
199217,Male,56.0
199218,Male,33.0
199219,Female,66.0
199220,Female,48.0
199221,Male,69.0
199222,Male,23.0
199223,Male,65.0
199224,Male,39.0
199225,Female,45.0
199226,Male,50.0
199227,Male,
199228,Male,65.0
199229,Female,61.0
199230,Female,52.0
199231,Male,62.0
199232,Male,22.0
199233,Male,41.0
199234,Male,72.0
199235,Female,58.0
199236,Male,78.0
199237,Male,63.0
199238,nan,19.0
199239,Female,50.0
199240,Male,56.0
199241,Male,60.0
199242,Female,53.0
199243,Male,61.0
199244,Male,36.0
199245,Female,70.0
199246,Male,35.0
199247,Female,23.0
199248,Female,75.0
199249,Female,58.0
199250,Male,32.0
199251,Female,37.0
199252,Male,49.0
199253,Male,29.0
199254,Male,51.0
199255,nan,46.0
199256,Male,41.0
199257,nan,60.0
199258,Female,31.0
199259,Male,51.0
199260,Male,51.0
199261,nan,24.0
199262,Female,43.0
199263,Male,28.0
199264,Male,26.0
199265,Male,41.0
199266,Female,78.0
199267,Female,46.0
199268,Female,66.0
199269,Male,68.0
199270,Male,
199271,Male,69.0
199272,Male,54.0
199273,Male,19.0
199274,Male,74.0
199275,Female,47.0
199276,Female,76.0
199277,Male,80.0
199278,Male,45.0
199279,Male,52.0
199280,Female,75.0
199281,Male,76.0
199282,Male,
199283,Male,30.0
199284,Male,74.0
199285,nan,64.0
199286,Female,78.0
199287,Female,41.0
199288,Male,30.0
199289,nan,68.0
199290,nan,41.0
199291,Male,45.0
199292,Male,
199293,Male,78.0
199294,Male,77.0
199295,Male,29.0
199296,Male,51.0
199297,Male,30.0
199298,Male,
199299,Male,62.0
199300,Male,50.0
199301,Male,61.0
199302,Male,57.0
199303,Male,37.0
199304,Female,21.0
199305,Female,29.0
199306,Male,53.0
199307,Male,52.0
199308,Male,33.0
199309,Female,55.0
199310,Female,38.0
199311,Female,23.0
199312,Male,68.0
199313,nan,73.0
199314,Male,76.0
199315,Male,43.0
199316,Male,41.0
199317,Male,21.0
199318,Male,22.0
199319,Female,44.0
199320,Male,74.0
199321,Male,
199322,Male,62.0
199323,Male,
199324,Male,23.0
199325,Male,75.0
199326,Male,64.0
199327,Male,53.0
199328,Male,79.0
199329,Male,80.0
199330,nan,50.0
199331,Male,38.0
199332,Male,26.0
199333,Female,62.0
199334,Male,40.0
199335,Male,77.0
199336,Male,45.0
199337,Male,22.0
199338,Male,77.0
199339,Male,27.0
199340,Male,50.0
199341,Male,
199342,Male,30.0
199343,Male,44.0
199344,Male,38.0
199345,nan,53.0
199346,nan,43.0
199347,Male,56.0
199348,Male,22.0
199349,Male,59.0
199350,Male,63.0
199351,Male,58.0
199352,Male,18.0
199353,Male,70.0
199354,Female,37.0
199355,Female,33.0
199356,Male,52.0
199357,Male,66.0
199358,Male,64.0
199359,Female,43.0
199360,Male,22.0
199361,Male,48.0
199362,Male,26.0
199363,Male,19.0
199364,Male,78.0
199365,Male,52.0
199366,Male,75.0
199367,Male,21.0
199368,Male,47.0
199369,Male,27.0
199370,Male,52.0
199371,Male,37.0
199372,Male,35.0
199373,Male,60.0
199374,Male,26.0
199375,Male,30.0
199376,Male,76.0
199377,Female,19.0
199378,Male,37.0
199379,Male,20.0
199380,Male,62.0
199381,Male,
199382,Male,28.0
199383,Female,60.0
199384,Male,79.0
199385,Male,80.0
199386,Male,70.0
199387,Male,
199388,Female,38.0
199389,Male,71.0
199390,Male,19.0
199391,Male,70.0
199392,Female,53.0
199393,Female,68.0
199394,Male,79.0
199395,Male,29.0
199396,Male,39.0
199397,Male,36.0
199398,Female,58.0
199399,Female,23.0
199400,Male,30.0
199401,Male,47.0
199402,Male,54.0
199403,Female,43.0
199404,Male,78.0
199405,Male,76.0
199406,Female,
199407,Male,72.0
199408,Male,51.0
199409,Male,48.0
199410,Male,39.0
199411,Male,19.0
199412,Male,61.0
199413,Female,62.0
199414,Male,23.0
199415,Female,46.0
199416,Male,50.0
199417,Male,55.0
199418,Male,46.0
199419,Male,62.0
199420,Male,39.0
199421,Male,64.0
199422,Male,
199423,Male,78.0
199424,nan,45.0
199425,Male,
199426,Male,25.0
199427,Male,20.0
199428,Male,58.0
199429,Male,33.0
199430,Male,54.0
199431,Male,33.0
199432,Male,24.0
199433,Male,22.0
199434,Male,63.0
199435,Female,79.0
199436,Male,22.0
199437,Male,73.0
199438,Male,71.0
199439,Female,23.0
199440,Male,20.0
199441,Male,64.0
199442,Male,45.0
199443,Male,71.0
199444,Male,67.0
199445,Male,62.0
199446,Male,77.0
199447,Male,75.0
199448,Male,24.0
199449,Male,28.0
199450,nan,61.0
199451,nan,54.0
199452,Male,33.0
199453,Male,47.0
199454,Female,25.0
199455,Male,62.0
199456,Male,39.0
199457,Female,49.0
199458,Male,21.0
199459,Male,40.0
199460,Male,63.0
199461,Male,77.0
199462,Female,57.0
199463,Female,27.0
199464,Female,
199465,Male,31.0
199466,Male,38.0
199467,Female,
199468,Male,79.0
199469,Female,20.0
199470,Male,41.0
199471,Male,48.0
199472,Male,34.0
199473,Female,40.0
199474,Male,80.0
199475,Female,
199476,Male,53.0
199477,Male,75.0
199478,Female,51.0
199479,Male,46.0
199480,Male,65.0
199481,Male,19.0
199482,Male,
199483,Female,31.0
199484,nan,73.0
199485,Male,63.0
199486,Male,41.0
199487,Female,55.0
199488,Female,19.0
199489,Female,69.0
199490,Male,61.0
199491,Male,63.0
199492,Female,48.0
199493,Male,60.0
199494,Male,37.0
199495,Male,29.0
199496,Male,63.0
199497,Male,28.0
199498,Male,66.0
199499,Male,36.0
199500,Male,33.0
199501,Female,56.0
199502,Male,75.0
199503,Female,76.0
199504,Male,73.0
199505,Male,56.0
199506,Male,55.0
199507,Male,46.0
199508,Male,64.0
199509,Female,52.0
199510,Female,58.0
199511,Female,20.0
199512,Male,37.0
199513,Male,72.0
199514,Male,57.0
199515,nan,44.0
199516,nan,18.0
199517,Male,22.0
199518,Male,54.0
199519,Male,49.0
199520,Male,57.0
199521,Male,42.0
199522,nan,22.0
199523,Male,27.0
199524,Male,48.0
199525,Male,30.0
199526,Male,75.0
199527,nan,59.0
199528,Female,65.0
199529,Male,71.0
199530,Female,70.0
199531,Male,55.0
199532,Male,77.0
199533,Male,29.0
199534,nan,42.0
199535,Male,55.0
199536,Male,52.0
199537,Male,40.0
199538,Male,63.0
199539,Male,22.0
199540,Male,51.0
199541,Male,61.0
199542,Male,53.0
199543,Male,59.0
199544,Male,43.0
199545,Male,72.0
199546,Male,57.0
199547,Female,
199548,Male,75.0
199549,Male,75.0
199550,Female,18.0
199551,Male,69.0
199552,Male,44.0
199553,Male,65.0
199554,Female,60.0
199555,nan,20.0
199556,Male,60.0
199557,Female,18.0
199558,Male,34.0
199559,Male,39.0
199560,Male,56.0
199561,Male,59.0
199562,Male,30.0
199563,nan,61.0
199564,Female,45.0
199565,Male,80.0
199566,Male,29.0
199567,Male,41.0
199568,Male,30.0
199569,Male,37.0
199570,Male,66.0
199571,Male,66.0
199572,Female,28.0
199573,Male,40.0
199574,Male,31.0
199575,Male,66.0
199576,Male,24.0
199577,Male,19.0
199578,Male,62.0
199579,Male,19.0
199580,Male,53.0
199581,Male,74.0
199582,Female,25.0
199583,nan,53.0
199584,Male,63.0
199585,Female,53.0
199586,Male,
199587,Male,69.0
199588,Male,
199589,Female,72.0
199590,Male,43.0
199591,Female,72.0
199592,Male,50.0
199593,Male,73.0
199594,Male,71.0
199595,Male,62.0
199596,nan,
199597,Male,24.0
199598,Male,53.0
199599,Male,31.0
199600,Female,23.0
199601,Male,28.0
199602,Female,39.0
199603,nan,74.0
199604,Female,77.0
199605,Male,18.0
199606,Male,21.0
199607,Male,67.0
199608,Male,74.0
199609,Male,41.0
199610,Male,19.0
199611,Male,70.0
199612,Male,45.0
199613,Male,46.0
199614,nan,45.0
199615,Male,36.0
199616,Female,18.0
199617,Male,49.0
199618,Male,
199619,Male,56.0
199620,Male,70.0
199621,Female,64.0
199622,nan,34.0
199623,Male,54.0
199624,Male,50.0
199625,Male,80.0
199626,Male,23.0
199627,Male,77.0
199628,Female,34.0
199629,Male,74.0
199630,Male,46.0
199631,Male,66.0
199632,Male,64.0
199633,Male,21.0
199634,Female,18.0
199635,Male,78.0
199636,nan,79.0
199637,nan,80.0
199638,Male,30.0
199639,Male,58.0
199640,Male,37.0
199641,Male,53.0
199642,Male,23.0
199643,Male,45.0
199644,Male,75.0
199645,Male,26.0
199646,nan,40.0
199647,Male,75.0
199648,Male,31.0
199649,Male,76.0
199650,Male,41.0
199651,Male,76.0
199652,Male,
199653,nan,53.0
199654,Female,64.0
199655,Female,38.0
199656,Male,21.0
199657,Male,40.0
199658,Male,33.0
199659,nan,20.0
199660,Male,76.0
199661,Male,32.0
199662,Male,56.0
199663,Male,46.0
199664,Male,42.0
199665,Male,53.0
199666,Male,69.0
199667,Male,20.0
199668,Male,60.0
199669,Female,22.0
199670,Male,63.0
199671,Male,54.0
199672,Female,75.0
199673,Male,18.0
199674,nan,47.0
199675,Male,79.0
199676,Male,34.0
199677,Male,23.0
199678,Male,66.0
199679,Female,68.0
199680,Male,70.0
199681,Male,59.0
199682,Male,
199683,Male,22.0
199684,Male,21.0
199685,Male,64.0
199686,Male,47.0
199687,Male,18.0
199688,Male,58.0
199689,Male,62.0
199690,Female,53.0
199691,Female,22.0
199692,Male,42.0
199693,Female,56.0
199694,Male,79.0
199695,Male,60.0
199696,Male,69.0
199697,Female,49.0
199698,Female,56.0
199699,Male,20.0
199700,Male,49.0
199701,Female,74.0
199702,Female,78.0
199703,Male,61.0
199704,Male,69.0
199705,Male,53.0
199706,Female,27.0
199707,Female,
199708,Male,30.0
199709,nan,39.0
199710,Female,39.0
199711,Male,53.0
199712,Male,25.0
199713,Male,19.0
199714,Male,36.0
199715,Male,34.0
199716,Male,26.0
199717,nan,74.0
199718,Male,67.0
199719,Female,27.0
199720,Male,42.0
199721,Male,68.0
199722,Male,23.0
199723,Female,60.0
199724,Male,47.0
199725,nan,74.0
199726,Female,55.0
199727,Male,57.0
199728,Male,75.0
199729,nan,30.0
199730,nan,48.0
199731,Male,74.0
199732,Male,62.0
199733,Male,64.0
199734,nan,64.0
199735,nan,67.0
199736,Male,38.0
199737,Male,55.0
199738,Male,18.0
199739,Male,77.0
199740,Male,76.0
199741,Female,38.0
199742,nan,26.0
199743,Male,47.0
199744,nan,68.0
199745,Male,45.0
199746,Male,70.0
199747,nan,60.0
199748,Male,32.0
199749,Male,75.0
199750,Male,64.0
199751,Male,58.0
199752,Male,50.0
199753,Male,49.0
199754,Male,27.0
199755,Male,19.0
199756,Male,71.0
199757,Male,56.0
199758,Male,52.0
199759,Male,35.0
199760,Male,49.0
199761,Male,
199762,Male,64.0
199763,nan,
199764,Male,69.0
199765,Female,28.0
199766,Male,18.0
199767,Male,77.0
199768,Female,44.0
199769,Male,54.0
199770,nan,37.0
199771,Male,78.0
199772,Male,70.0
199773,Male,56.0
199774,Male,60.0
199775,Female,27.0
199776,Male,42.0
199777,Male,30.0
199778,Male,31.0
199779,Male,49.0
199780,Male,41.0
199781,Female,33.0
199782,Male,63.0
199783,Male,
199784,Male,19.0
199785,Male,27.0
199786,nan,25.0
199787,Male,55.0
199788,Female,70.0
199789,Male,
199790,Male,71.0
199791,Male,23.0
199792,Male,21.0
199793,Male,65.0
199794,Male,64.0
199795,nan,72.0
199796,Male,42.0
199797,Male,68.0
199798,Male,44.0
199799,Male,38.0
199800,Male,27.0
199801,Male,
199802,Male,70.0
199803,nan,71.0
199804,nan,57.0
199805,Male,63.0
199806,Male,47.0
199807,nan,
199808,Male,
199809,Male,
199810,Male,27.0
199811,Female,32.0
199812,Male,38.0
199813,Male,28.0
199814,Female,54.0
199815,Male,30.0
199816,Female,58.0
199817,Male,76.0
199818,Male,26.0
199819,Male,28.0
199820,Female,40.0
199821,Male,19.0
199822,Male,70.0
199823,Male,34.0
199824,Male,48.0
199825,Male,67.0
199826,Male,69.0
199827,Male,42.0
199828,Male,27.0
199829,Male,55.0
199830,Male,41.0
199831,Female,41.0
199832,Male,
199833,Male,37.0
199834,Female,40.0
199835,Male,56.0
199836,Male,34.0
199837,Male,76.0
199838,Male,32.0
199839,Male,63.0
199840,Male,38.0
199841,Male,64.0
199842,Female,41.0
199843,Female,70.0
199844,Male,34.0
199845,Male,31.0
199846,Male,44.0
199847,Male,49.0
199848,Female,28.0
199849,Male,22.0
199850,nan,71.0
199851,nan,67.0
199852,Female,41.0
199853,Male,55.0
199854,Male,50.0
199855,Male,51.0
199856,Male,
199857,Male,
199858,nan,32.0
199859,Female,51.0
199860,Male,44.0
199861,Male,71.0
199862,Male,43.0
199863,Male,
199864,Male,59.0
199865,Male,39.0
199866,nan,60.0
199867,Male,25.0
199868,Male,53.0
199869,Male,20.0
199870,Male,59.0
199871,Male,44.0
199872,Male,26.0
199873,nan,66.0
199874,Male,22.0
199875,Male,63.0
199876,Male,79.0
199877,Male,77.0
199878,Male,53.0
199879,Male,40.0
199880,Male,19.0
199881,Female,19.0
199882,Male,48.0
199883,Male,80.0
199884,Male,41.0
199885,nan,51.0
199886,Male,45.0
199887,Male,49.0
199888,nan,69.0
199889,Male,47.0
199890,Male,54.0
199891,Female,26.0
199892,Male,69.0
199893,Male,36.0
199894,Male,65.0
199895,Male,77.0
199896,Male,71.0
199897,Male,55.0
199898,Male,26.0
199899,Male,
199900,Male,77.0
199901,nan,48.0
199902,Female,71.0
199903,Male,56.0
199904,nan,38.0
199905,Male,36.0
199906,nan,47.0
199907,Male,36.0
199908,Male,
199909,Female,34.0
199910,Female,
199911,Male,43.0
199912,Female,64.0
199913,Male,41.0
199914,Female,42.0
199915,Male,
199916,nan,46.0
199917,Male,68.0
199918,Male,41.0
199919,Female,21.0
199920,Male,
199921,Female,42.0
199922,Male,58.0
199923,Female,50.0
199924,Male,60.0
199925,Male,35.0
199926,Male,67.0
199927,Male,78.0
199928,Male,42.0
199929,Male,64.0
199930,Female,62.0
199931,Female,61.0
199932,Male,70.0
199933,Male,39.0
199934,Male,80.0
199935,Male,30.0
199936,Female,79.0
199937,Male,74.0
199938,Female,24.0
199939,Male,66.0
199940,Male,31.0
199941,Male,77.0
199942,Male,63.0
199943,nan,
199944,Male,28.0
199945,nan,42.0
199946,Male,71.0
199947,nan,55.0
199948,Male,36.0
199949,Male,25.0
199950,Male,32.0
199951,Male,49.0
199952,nan,71.0
199953,Male,22.0
199954,Male,43.0
199955,nan,44.0
199956,nan,70.0
199957,nan,19.0
199958,Male,21.0
199959,Female,79.0
199960,Male,31.0
199961,nan,55.0
199962,nan,76.0
199963,Female,58.0
199964,Female,69.0
199965,nan,24.0
199966,Male,60.0
199967,Female,50.0
199968,Male,58.0
199969,Female,60.0
199970,Male,80.0
199971,Female,25.0
199972,Male,41.0
199973,Male,30.0
199974,Male,41.0
199975,nan,61.0
199976,Male,21.0
199977,Male,19.0
199978,Female,76.0
199979,Male,50.0
199980,Male,74.0
199981,Male,40.0
199982,Male,24.0
199983,Male,69.0
199984,Female,20.0
199985,Male,59.0
199986,Female,46.0
199987,nan,27.0
199988,Male,60.0
199989,Male,27.0
199990,Male,79.0
199991,nan,18.0
199992,Male,47.0
199993,Male,23.0
199994,Male,59.0
199995,nan,51.0
199996,Male,27.0
199997,Female,77.0
199998,Male,64.0
199999,Male,47.0
200000,Male,29.0
200001,Male,55.0
200002,Male,38.0
200003,Female,51.0
200004,Male,78.0
200005,Female,61.0
200006,Male,60.0
200007,Male,21.0
200008,Male,69.0
200009,Male,36.0
200010,Male,51.0
200011,Male,42.0
200012,Male,72.0
200013,Female,75.0
200014,Female,67.0
200015,Male,69.0
200016,Male,19.0
200017,Male,24.0
200018,Female,78.0
200019,Male,32.0
200020,Female,42.0
200021,Male,80.0
200022,Male,45.0
200023,Male,
200024,Female,33.0
200025,nan,50.0
200026,nan,22.0
200027,Male,39.0
200028,Male,18.0
200029,Male,29.0
200030,Male,31.0
200031,Male,57.0
200032,nan,80.0
200033,nan,67.0
200034,Male,56.0
200035,Male,67.0
200036,Male,80.0
200037,Female,36.0
200038,Female,21.0
200039,Female,67.0
200040,Male,59.0
200041,Male,42.0
200042,Male,62.0
200043,Female,
200044,Male,47.0
200045,Male,19.0
200046,Male,69.0
200047,Female,62.0
200048,nan,71.0
200049,Male,75.0
200050,Male,36.0
200051,Male,73.0
200052,Male,56.0
200053,nan,28.0
200054,Female,77.0
200055,Male,36.0
200056,Female,32.0
200057,Male,69.0
200058,Female,58.0
200059,Male,34.0
200060,Male,37.0
200061,Male,18.0
200062,Male,39.0
200063,Male,23.0
200064,Male,28.0
200065,Male,39.0
200066,Male,50.0
200067,Female,21.0
200068,Male,26.0
200069,Male,26.0
200070,Female,63.0
200071,Male,72.0
200072,Male,24.0
200073,Male,58.0
200074,Male,38.0
200075,Male,
200076,Female,50.0
200077,Male,28.0
200078,Male,
200079,nan,41.0
200080,Male,25.0
200081,Female,
200082,Female,46.0
200083,Male,52.0
200084,Male,32.0
200085,Male,77.0
200086,Male,
200087,Male,63.0
200088,Male,75.0
200089,Female,19.0
200090,Male,
200091,Male,38.0
200092,Male,80.0
200093,Male,29.0
200094,Male,20.0
200095,Female,71.0
200096,Female,36.0
200097,Male,40.0
200098,Male,73.0
200099,Male,31.0
200100,Male,46.0
200101,Male,80.0
200102,Male,67.0
200103,Female,80.0
200104,Male,74.0
200105,Male,27.0
200106,Female,
200107,Male,33.0
200108,Male,80.0
200109,Male,76.0
200110,Female,20.0
200111,Female,39.0
200112,Male,21.0
200113,Female,23.0
200114,Male,58.0
200115,Male,51.0
200116,Male,19.0
200117,Male,80.0
200118,Male,
200119,Male,26.0
200120,Male,65.0
200121,Male,65.0
200122,Male,42.0
200123,nan,37.0
200124,Male,25.0
200125,Female,31.0
200126,Male,49.0
200127,Male,64.0
200128,Male,36.0
200129,Male,30.0
200130,Male,78.0
200131,Male,43.0
200132,Male,67.0
200133,Male,61.0
200134,Male,80.0
200135,Male,67.0
200136,Male,25.0
200137,Male,37.0
200138,Male,71.0
200139,Male,
200140,Female,80.0
200141,Male,36.0
200142,Male,21.0
200143,Male,73.0
200144,Male,52.0
200145,Male,36.0
200146,Male,39.0
200147,Male,49.0
200148,Male,69.0
200149,Male,22.0
200150,Male,67.0
200151,Male,45.0
